,artist_familiarity,artist_hotttnesss,artist_location,artist_name,danceability,duration,energy,key,loudness,mode,release,song_hotttnesss,song_id,tempo,title,track_id,year
2924,0.480752276169,0.417593317281,,Christos Dantis,0.0,246.80444,0.0,5,-4.133,1,Kata Vathos,,SOGEGWE12A8C13E6F0,126.976,Kenourgia Fotia,TRAJWGJ128F42ADC43,0
2925,0.437193776939,0.316155987397,"Pensacola, FL",Walter Jackson; Arranged & conducted by Riley Hampton,0.0,211.25179,0.0,8,-14.094,1,Welcome Home / The Okeh Years,0.0,SOXMCZC12A8C13402A,43.967,Moonlight In Vermont,TRAJWRT128F42706DF,0
2926,0.53667904416,0.378056125209,,J Bostron & Beretta,0.0,320.93995,0.0,6,-4.962,1,LP of the Dead,,SOOEQOD12AB018D7D3,87.122,Now U Got It,TRAJWSL12903CE7BA6,0
2927,0.492377179649,0.303136477945,,Mark Ashley,0.0,198.19057,0.0,11,-6.806,0,Give a little sweet love,,SOMPBTH12A8AE48A8B,129.987,I've never been so Lonely,TRAJWVB128F4243830,0
2928,0.544749489455,0.4174104669,"Nashville, TN",Cindy Morgan,0.0,158.27546,0.0,2,-14.677,1,Elementary,0.261852836777,SOAKZHG12A8AE47669,112.248,I Love You (LP Version),TRAJXAY128F4239110,0
2929,0.48119412601,0.389230135471,Washington,Deathstar,0.0,229.8771,0.0,10,-5.443,0,We Are The Threat,0.246423127816,SOQFVIO12AB018BA75,140.202,Decline Of the Western Civilization,TRAJXBS12903CDCE2C,0
2930,0.611180947447,0.399033769592,,Generation X,0.0,291.63057,0.0,1,-7.46,0,BBC In Concert (1st January 1981),,SOFVXQF12A6D4F82F2,174.524,Dancing With Myself (BBC In Concert 01/01/81),TRAJXED12903CC548C,0
2931,0.570825322641,0.40358823765,,Vanessa Daou,0.0,222.04036,0.0,8,-11.607,1,Slow to Burn (Deluxe),0.445454525493,SOUNPTA12AB0183132,144.975,Evening,TRAJXGX12903D077EC,1996
2932,0.667849508394,0.462537498241,,Laidback Luke & Diplo,0.0,315.92444,0.0,7,-6.737,1,Hey!,0.338886720011,SOMUJKH12AB01842E2,126.94,Hey!,TRAJXHP128F9344F44,0
2933,0.705876401914,0.622208960129,"Westbury, Long Island, NY",Joe Satriani,0.0,185.70404,0.0,11,-16.104,0,G3 Live:  Rockin' in the Free World,,SOZHDIA12A58A80F93,83.957,Midnight,TRAJXKX128F428021C,1987
2934,0.645720023336,0.543954417056,"Carle Place, New York",Steve Vai,0.0,304.71791,0.0,5,-7.269,1,Fire Garden,0.637311276401,SOJMLXA12A8C12FB20,227.161,Brother,TRAJXNB128F4261F43,1996
2935,0.674237799591,0.465270210086,NY - Long Island,Burning Spear,0.0,355.18649,0.0,11,-8.01,0,Harder Than The Best,0.425124658313,SOUFLXO12A6701DD54,125.245,Civilized Reggae,TRAJXNN128E078F945,1980
2936,0.52400817232,0.349037894353,,The Edgar Broughton Band,0.0,588.85179,0.0,5,-16.479,1,BBC In Concert (25th February 1971),,SOGNDRY12AC9075738,59.678,What Is A Woman For? (BBC In Concert),TRAJXOD12903CFC833,0
2937,0.659251520674,0.399431544311,"Merida, Mexico",Aleks Syntek,0.0,232.07138,0.0,8,-4.252,1,1989-2009,,SOODPLC12AB0182FDE,120.309,Otra Parte De Mi (1997 Digital Remaster),TRAJXOF128F933407C,0
2938,0.447725075388,0.351170211722,,Los Del Rio,0.0,249.49506,0.0,10,-12.005,0,Fiesta Macarena,,SOTJEIC12A8C139054,206.02,Macarena,TRAJXQL128F428CAF0,1993
2939,0.449231470993,0.348184321066,,Wes King,0.0,233.45587,0.0,7,-7.92,1,A Room Full Of Stories,0.265861049211,SOJGPVN12A8C136BCF,118.152,Cover To Cover,TRAJXRE128F425A63C,0
2940,0.0477750814125,0.0,,Teijo Joutsela and Humppa-Veikot,0.0,159.63383,0.0,8,-12.013,1,20 suosikkia / Vanhan kartanon kehräävä rukki,,SOMWQZF12A8C13C27E,120.012,Kesäilta Saimaalla,TRAJXSF128F42802FE,0
2941,0.38671617536,0.281887097439,"Corrigan, Polk County, TX",Moon Mullican,0.0,157.49179,0.0,5,-18.692,1,Broken Dreams,0.0,SONJBDA12AB0183CFD,182.408,What's The Matter With The Mill,TRAJXUS128F9309CEE,0
2942,0.628121340029,0.418946871251,"San Francisco, CA",Jefferson Starship,0.0,329.50812,0.0,2,-9.864,1,Windows Of Heaven,0.270775998946,SOXYLNP12A58A77347,132.611,Let me fly,TRAJXYE128F92C9BD7,1999
2943,0.322667185301,0.256699679633,,Ronny Eriksson,0.0,208.87465,0.0,5,-15.086,0,Hopkok,,SOPMACA12AB018B52A,111.927,En fet man,TRAJYHT12903CC8F90,0
2944,0.626803106327,0.405234690787,,John Mayall,0.0,264.6722,0.0,10,-7.611,1,IN THE PALACE OF THE KING,0.363488499398,SOYPQHV12A67ADF698,147.128,Now I Got A Woman,TRAJYKE128F92E25D7,2007
2945,0.761362238446,0.467110648585,"Belfast, Northern Ireland",Gary Moore,0.0,304.95302,0.0,9,-20.496,0,Still Got The Blues/After Hours/Blues Alive,0.535953801666,SOSNIRJ12A6D4FA0BD,86.321,Nothing's The Same,TRAJYRB128F1491A59,1992
2946,0.506734504684,0.397249735019,,Spiral Stairs,0.0,146.99057,0.0,6,-5.677,1,The Real Feel,0.473346541109,SOVYKHK12AC3DF4D3A,152.633,Stolen Pills,TRAJYTQ12903CDEF60,2009
2947,0.850430103418,0.458012987561,USA ,Attack Attack,0.0,83.98322,0.0,1,-20.856,0,Someday Came Suddenly,0.639450960861,SODYLAQ12AB0181CDC,100.03,Outro,TRAJYXI12903CF8185,0
2948,0.906619151711,0.563403565869,"Geneva, NY",Gym Class Heroes,0.0,134.922,0.0,7,-13.12,0,As Cruel As School Children,0.0,SOAXKSW12A8C13E7FA,80.473,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),TRAJZBD128F42A2502,2006
2949,0.699262055776,0.475941289598,"Boston, MA",Mighty Mighty Bosstones,0.0,168.85506,0.0,1,-9.515,1,Devil's Night Out,0.513517028537,SOSNQCC12AB0185B62,197.213,Patricia,TRAJZCH128F933D2B7,1989
2950,0.318141452468,0.420703167451,,Twinkle Twinkle Little Rock Star,0.0,238.52363,0.0,2,-19.938,1,Lullaby Versions Of The Killers,0.0,SOLIXBU12AB018C389,80.003,A Dustland Fairytale,TRAJZCR12903CC8D33,0
2951,0.515989330298,0.35459275807,North Carolina,The Booth Brothers,0.0,244.92363,0.0,0,-4.071,1,The Blind Man Saw It All,0.215080318509,SOBYHTZ12A8C13363C,130.98,Through The Eyes Of Faith,TRAJZDD128F425AA57,0
2952,0.362210324635,0.282623583624,California - LA,Vivian Khor,0.0,253.12608,0.0,8,-21.533,0,Paradise,,SOIJQYA12A8C1375EF,92.017,Loves Parting,TRAJZDQ128F4260AC0,0
2953,0.543290242866,0.35199833791,,Anne Dudley,0.0,177.44934,0.0,5,-19.597,1,The 10th Kingdom,0.268851450104,SOZOIKO12A8C133726,172.223,Still Lost in the Forest,TRAJZGG128F423DA86,2000
2954,0.432136477421,0.362563591831,Connecticut,The Mustangs,0.0,174.57587,0.0,7,-9.302,1,Nothing Stays the Same,,SOAFZRZ12A58A7AF39,117.044,So Many Roads,TRAJZII128F9358893,0
2955,0.86652031981,0.766545450757,,Michael Jackson,0.0,222.37995,0.0,11,-9.631,1,The Real Thing: The Jackson 5,,SOQGFVA12A8C13AE87,187.427,We're Almost There,TRAJZIS128F4288E43,1975
2956,0.510010870826,0.378442736545,,Marc Shaiman,0.0,106.81424,0.0,0,-16.079,1,The Bucket List,,SOIVRUS12A8C133164,136.975,Blame Canada ( From: South Park ),TRAJZJQ128F423F44F,2008
2957,0.707059451858,0.562432730736,"Newark, NJ",Paul Simon,0.0,137.40363,0.0,9,-7.444,1,Recorded as Jerry Landis,0.301681756732,SOBXGEP12AB018E2CA,133.884,A Different Kind of Love,TRAJZKF12903CDA164,0
2958,0.712662163367,0.430697046289,,K-OS,0.0,238.23628,0.0,7,-6.491,1,B-Boy Stance,0.631390365318,SOSDZUS12A8C13AE10,97.98,B-Boy Stance,TRAJZLM128F427CEB7,2004
2959,0.545599020029,0.34368004089,"Stuttgart, Germany",Eberhard Weber,0.0,279.06567,0.0,1,-27.016,1,Pendulum,0.340922755864,SOYCYFG12A81C22BA1,99.556,Unfinished Self-Portrait,TRAJZPU128F422C1D2,1993
2960,0.515034941325,0.412155304308,,Jimmy Herring,0.0,359.8624,0.0,4,-10.004,0,Lifeboat,0.565889509657,SOOSJQN12AB017E4CF,124.073,Lifeboat Serenade,TRAJZRG128F930662C,2008
2961,0.442030513289,0.380109208219,Washington DC,The Continentals,0.0,164.12689,0.0,2,-7.928,1,Wild Rockin' & Boppin' (X-Mas Edition),0.239915501842,SOEIJKO12AB0181BE2,90.245,Christmas Time,TRAJZVL128F9342662,0
2962,0.817635146361,0.564005985821,"Brooklyn, NY",Neil Diamond,0.0,172.38159,0.0,0,-12.409,1,Hot August Nights II,,SOSCHDW12A8C130FD7,127.275,Song Sung Blue,TRAJZWM128F4262BBD,1972
2963,0.662670206488,0.378969800502,Ireland,The Chieftains;Colin James,0.0,218.33098,0.0,7,-12.81,1,Another Country,0.0,SORSJPQ12A8C13875A,114.589,Cúnla/The Friar's Breeches,TRAJZXZ128F4285158,1992
2964,0.59660238456,0.399186285296,,45 Grave,0.0,163.26485,0.0,4,-12.778,1,A Devil's Possessions - Demos & Live 1980-1983,0.647368816553,SOJMXXW12A6D4F9DB3,114.135,Party Time,TRAJZYI128F424B412,1989
2965,0.473624123748,0.364586575409,Mississippi,Joe Turner_ Joe Houston_ L. C. Williams,0.0,171.31057,0.0,8,-23.538,1,The Big Three,,SOJDXYE12A8C132D5B,70.49,Mean And Evil Blues,TRAJZZC128F424A4D0,0
2966,0.520553745712,0.355974358947,"Monticello, MS",J.B. Lenoir,0.0,114.62485,0.0,11,-7.573,0,Passionate Blues,,SOTNYEO12A6D4F98C3,129.583,I Feel So Good,TRAKABH128F14A0747,1995
2967,0.537587145123,0.306438629228,,Screaming Jay Hawkins,0.0,128.96608,0.0,8,-13.142,1,I Put A Spell On You & Other Favorites (Digitally Remastered),,SOOPAKJ12AB018AE9F,172.112,I Need You,TRAKABJ12903CA14CE,0
2968,0.316715635926,0.24913722954,,The Sun Harbor's Chorus-Documentary Recordings,0.0,58.46159,0.0,0,-18.681,1,Patriotic music of America,,SOASRYN12A8C139FA4,56.958,Navy hymn,TRAKAEL128F4280E3A,0
2969,0.823910087359,0.549749651587,"San Francisco, CA",Set Your Goals,0.0,52.55791,0.0,8,-3.564,1,Mutiny: Deluxe Edition,0.521659258048,SOVSKKV12AB018AB65,203.211,We Do It For the Money_ OBVIOUSLY! (Demo),TRAKAFU12903CB4234,0
2970,0.707199763838,0.513463289702,,Tesla,0.0,210.28526,0.0,2,-10.223,1,Five Man Acoustical Jam,0.35897652644,SOUROPB12A6D4FAC51,128.262,Gettin' Better,TRAKAGL128F148B3B7,1986
2971,0.582803191288,0.44866907394,"Benton, Arkansas",Charlie Rich,0.0,268.7473,0.0,3,-13.505,1,The Most Beautiful Girl,0.299877488274,SODHPGT12A6D4F781D,96.243,You Don't Know Me,TRAKAJM128F429BEED,1997
2972,0.401479592832,0.268744755076,,Claw Hammer,0.0,263.36608,0.0,4,-7.669,1,Claw Hammer,,SOVKUWM12AC9097662,77.478,Warm Spring Night,TRAKANW12903CF8A20,0
2973,0.827853769867,0.517328583566,"Anderson, IN",The Ataris,0.0,246.85669,0.0,2,-4.544,1,So Long_ Astoria,,SOCXOGU12A8C1327B3,145.711,The Hero Dies in This One,TRAKARY128F427253E,2003
2974,0.438784795334,0.301947212693,,Sharon Burch,0.0,193.82812,0.0,2,-18.312,1,Yazzie Girl,,SOTMIYY12AAA15FAF8,114.832,Newborn Blessing (World),TRAKAVM128F92F34F2,0
2975,0.605424289925,0.409292116931,,The Field Mice,0.0,335.46404,0.0,7,-14.064,1,Coastal,0.52670665927,SOQPENF12A8C13D7D8,70.09,Below The Stars,TRAKBAS128F427F12A,1990
2976,0.508036616245,0.339627561044,"Cape Town, ZA",Taboo,0.0,224.93995,0.0,0,-5.266,1,The Party Album,,SOUDJJH12A8AE4729A,140.068,Dab_dab_doo-Party In The Jungle,TRAKBCV128F4232BB1,0
2977,0.426683813809,0.333154507823,"Los Angeles, CA",Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,0.0,451.34322,0.0,11,-7.949,1,Once More,,SOOYXSC12A8AE47FDF,69.742,Plexis,TRAKBGA128F426008F,0
2978,0.453444930749,0.311617484932,,Koffi Olomidé,0.0,445.49179,0.0,6,-7.441,0,Loi,0.372530039366,SOJEOUG12AB018A5D5,120.807,Papito Charme,TRAKBHG12903CDA83B,0
2979,0.477364752484,0.337507289166,,White Heart,0.0,299.36281,0.0,11,-8.797,0,The Early Years - Whiteheart,0.0,SOQOHSQ12A6D4F80D5,126.153,Sing Your Freedom,TRAKBKO128F1481CFA,0
2980,0.498414133308,0.326008873279,,Singing Melody,0.0,221.12608,0.0,9,-6.232,1,Sweet Love Vol.5,,SORUKWD12AB018C0CE,166.72,All They Want,TRAKBKS12903CA18AF,0
2981,0.472834534872,0.306056866825,,Svartthron,0.0,323.60444,0.0,9,-9.663,1,Kraujo Estetika,0.372530039366,SOEOYVV12AB018E429,90.126,Sparnuotoji Doze. Laukimas,TRAKBMM12903CCAB4C,0
2982,0.814829656133,0.776037656053,"London, England",The Rolling Stones,0.0,183.17016,0.0,7,-11.553,1,12 x 5,0.633254321694,SOGRKPG12A58A7ADF7,185.333,Around And Around,TRAKBON128F9311039,1964
2983,0.447009090587,0.389314396561,,The Rongetz Foundation,0.0,456.64608,0.0,1,-8.977,1,One leg dancer,0.0,SOUVSFU12A8C139963,91.417,NY Timbuctu,TRAKBPT128F426E3A5,0
2984,0.601395113088,0.436730221089,,Kassav',0.0,335.56853,0.0,8,-6.824,1,Nou La,0.0,SODTEEH12A8C133B01,97.999,Loko,TRAKBTM128F4279096,2000
2985,0.937964750397,0.566622887558,"Wilmette, IL",Fall Out Boy,0.0,189.80526,0.0,7,-3.544,1,**** Live In Phoenix,,SOVAIXB12A8C132657,114.535,Dance_ Dance,TRAKBYP128F42385F0,2008
2986,0.778835827402,0.570106511951,,Bob Marley & The Wailers,0.0,229.90322,0.0,4,-15.193,1,Man To Man,,SOKSUYL12A6D4F8B74,122.565,Cry On (Acoustic Demo),TRAKCAC128F146E773,0
2987,0.554890899136,0.385583660789,,Claude François,0.0,197.25016,0.0,6,-12.472,0,PODIUM,0.498131589707,SOCGAOT12A8C138D1C,134.237,Le chanteur malheureux,TRAKCAE128F92DACD8,1994
2988,0.747815369314,0.45918919468,"Kingston, Jamaica",Elephant Man,0.0,155.97669,0.0,3,-8.48,1,Riddim Driven: Sunlight,,SOWBVJL12A8AE4720C,125.329,Bruk Out and Wine,TRAKCAT128F4238DC6,0
2989,0.291433259678,0.190346162352,"Fayetteville, AR",The Cate Brothers,0.0,223.97342,0.0,0,-16.086,1,Voices Of Americana: The Cate Brothers,0.245097414234,SOFTSMC12AB017C6BD,147.093,Let It Be,TRAKCCA128F92F4EDC,0
2990,0.692973745052,0.422507450826,"Vidor, TX",Tracy Byrd,0.0,182.33424,0.0,11,-9.068,1,Love Lessons,0.215080318509,SOMSXGC12A6D4F962D,168.849,Walkin' In,TRAKCFG128F149D9B7,0
2991,0.330992397715,0.157267430413,,Jean Segurel,0.0,172.12036,0.0,7,-11.373,1,Les Fiances D'Auvergne,,SOEFQLO12A8C1362CE,135.561,Viens Danser Jeannette,TRAKCGP128F427CAF4,0
2992,0.52533291366,0.383394322194,"Malaga,Spanija",Fran Perea,0.0,194.21995,0.0,1,-4.556,0,La Chica de la habitacion de al lado,0.40797465154,SOGKRNP12A81C20860,180.04,No me imagino,TRAKCHU128F4234E44,2005
2993,0.58695062173,0.43205407899,"New York, NY",Maria Muldaur,0.0,181.73342,0.0,11,-10.034,1,Waitress In A Donut Shop,0.257011301354,SOEIYJP12A8C143639,137.272,It Ain't The Meat It's The Motion (LP Version),TRAKCJK128F92FE943,0
2994,0.818494213987,0.627765134777,"San Francisco, CA",Santana,0.0,153.7824,0.0,5,-10.3,1,The San Mateo Sessions 1969,,SOKTRGB12CF533CFBD,93.366,Acapulco Sunrise,TRAKCML128F4246E27,0
2995,0.589136269578,0.409248013221,,Mustafa Sandal,0.0,227.65669,0.0,8,-13.342,0,Araba,0.334706549069,SOEVJRN12A8C135403,170.047,Iki Tas Corba,TRAKCNI128F427BA71,0
2996,0.579614559691,0.418418096509,Toronto,Johannes Linstead,0.0,294.66077,0.0,0,-7.409,0,Zabuca,0.444401714523,SOAVMSM12AB017CC5C,115.049,Guayabera,TRAKCPH128F930F9CD,2003
2997,0.41828251398,0.320345628833,,Dorothy Norwood,0.0,339.1473,0.0,0,-6.821,1,The Lord Is A Wonder,,SOYFZYP12A8C1367D5,99.113,Packing Up,TRAKCRM128F42542F3,0
2998,0.553194233521,0.359807225003,,Cinder,0.0,167.26159,0.0,11,-4.634,0,House Full Of No Trust,0.3759843015,SOJZZVE12A58A7999D,120.122,Mirror (Album),TRAKCUU128F1489FAD,2006
2999,0.535655940946,0.366006985212,,Fania All Stars,0.0,290.08934,0.0,8,-7.136,1,¿Qué Pasa?: The Best Of The Fania All-Stars,0.457447167085,SOLPWYZ12A8C1335B0,153.316,Donde,TRAKCWC128F4271E34,0
3000,0.534464352229,0.368689372548,"Jackson, MS",Otis Spann,0.0,160.83546,0.0,9,-13.389,1,Windy City Blues,,SOEWHWK12A8C14264E,99.463,Must Have Been The Devil,TRAKCXY128F92D6D9E,1990
3001,0.545866608602,0.375362434357,"Harlem, New York, NY",Kool Moe Dee,0.0,281.33832,0.0,6,-8.762,1,Greatest Hits,,SOITKDW12A8C13BA44,83.856,I Go To Work,TRAKDCQ128F42A247A,1989
3002,0.632008012811,0.14468466091,"Hollywood, CA",Lee Ritenour,0.0,274.72934,0.0,0,-9.727,0,OverTime,0.598989557981,SOHMZNL12A58A8001A,164.594,Is It You?,TRAKDDB128F92D168A,1979
3003,0.362997346826,0.291688059789,,Big John Greer,0.0,145.73669,0.0,7,-7.265,1,I'm The Fat Man,0.0,SOHLICT12A8C13C8C7,159.939,Bottle It Up And Go,TRAKDDH128F427813C,1992
3004,0.668204960627,0.494381209086,,Jaguares,0.0,302.8371,0.0,9,-9.795,0,Cuando La Sangre Galopa,0.407233014901,SOXODEF12A8C13B056,119.09,El Momento,TRAKDGR128F4294231,2001
3005,0.546361173112,0.402835786586,,Oak Ridge Boys,0.0,125.83138,0.0,0,-12.135,1,Lord Is My Saviour,,SOMEKAE12AB0181461,105.044,My Saviour Is Lord,TRAKDKW128F92FDEA3,0
3006,0.75829970381,0.493629437812,"Kingston, Ontario, Canada",The Tragically Hip,0.0,318.87628,0.0,9,-5.48,1,We Are The Same,0.460541281359,SOQYWPI12AB017DA10,122.926,Country Day,TRAKDMK128F92F9AFC,2009
3007,0.639723586111,0.361918804068,"Trenton, NJ",Carman featuring Commissioned & The Christ Church Choir,0.0,326.26893,0.0,7,-9.464,1,Shakin' The House Live,,SOBSEXG12AB0180DD4,135.507,Let The Church Rise,TRAKDMX128F930EA37,0
3008,0.510192176585,0.324097702984,"Manchester, England",Reni,0.0,191.52934,0.0,5,-2.785,0,Reni 2003,,SOXLNHY12AC4688B63,130.027,Nema Dana Ni Meseca,TRAKDRN12903CE8855,0
3009,0.557460219739,0.386151631413,France,Raphael,0.0,198.86975,0.0,7,-6.862,1,Raphael 50 Años Despues,,SOYDTFR12AB017CADA,120.101,Cantares,TRAKDWD128F92E25D5,0
3010,0.490611414182,0.391574164116,,Sammi Cheng,0.0,294.47791,0.0,10,-5.597,1,Sammi I Concert 99,,SOLKCPC12AB018297F,119.101,Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,TRAKDWR128F92E5648,0
3011,0.513467522136,0.383677982461,"New York, NY",Fiona,0.0,215.06567,0.0,10,-8.005,1,Fiona's Moment,0.327744309326,SOTCYJJ12A8AE48915,157.759,Why,TRAKEBX128F423A5FA,0
3012,0.450559425031,0.327368615167,Reading,Cargo Cult,0.0,240.09098,0.0,0,-7.76,0,Vibrant,,SOCCWHX12A8C135B2B,95.995,Helium,TRAKEDS128F9337392,2004
3013,0.325700770999,0.3054500656,New Jersey,Lord Sterling,0.0,315.16689,0.0,6,-6.8,0,Today's Song For Tomorrow,,SOMCLCK12A8C13B918,141.769,Poison Lips,TRAKEFC128F4271F38,2004
3014,0.4801936682,0.363943229288,UK - England - London,Forensics,0.0,415.45098,0.0,4,-24.25,0,Hogback Mountain Sessions - Vol. 1,0.215080318509,SOWSEKT12AB0187166,137.883,I Need To Talk To Hank Hank,TRAKEKO128F9331A6C,0
3015,0.515344517974,0.338999979193,Centre,Gerard Lenorman,0.0,191.73832,0.0,11,-5.53,0,Je Vous Reparlerai d'Amour,0.215080318509,SOIDEVL12A8C135667,112.192,Soldats Ne Tirez Pas,TRAKEMT128F92C2CAC,1989
3016,0.406187449275,0.273453727253,,Cama,0.0,183.562,0.0,4,-5.516,1,A Handful Of Songs,,SOXVRIV12AC468E055,185.981,Walk With You,TRAKEOS12903CF523F,2009
3017,0.500656727945,0.0,,Anat Ben David,0.0,132.93669,0.0,11,-4.662,0,Virtual Leisure,0.0,SOCYTYU12A8C13EA94,110.579,Robot Kid,TRAKEOZ128F427EC52,0
3018,0.561464646411,0.423527584809,"Artemisa, Cuba",Arturo Sandoval,0.0,271.43791,0.0,5,-12.246,1,Best Of Arturo Sandoval,0.266955186276,SOQYYZH12A6701DB2C,139.944,Almendra,TRAKEUZ128E078BE99,1997
3019,0.607105153111,0.424558128676,,Novika,0.0,268.90404,0.0,0,-9.655,1,Tricks Of Life,0.563230375686,SOBPTJJ12A8C1347B4,90.017,Mikawa Miya,TRAKEVX128F4246BF3,2006
3020,0.518912811917,0.40018556401,"Laietan, UM",Eldar,0.0,579.13424,0.0,2,-17.112,1,Live at the Blue Note,0.0,SOEGBQC12AB0182B45,140.608,Dat Dere,TRAKFCE128F93081A9,0
3021,0.360521011526,0.279976025033,,Oldelaf et Monsieur D,0.0,249.41669,0.0,7,-9.985,1,Dernière Chance d'être disque d'or (Edition Spéciale: nouvel album + best of 5 titres),0.0,SOQQWKC12A8C1449FB,127.605,Rue de Nantes,TRAKFHT128F92E830D,2006
3022,0.555277224341,0.395217687049,,Eason Chan,0.0,271.09832,0.0,7,-14.155,1,Get A Life,,SOPVFIS12AB01815BD,73.438,Ren Lai Ren Wang,TRAKFJL128F92F3565,0
3023,0.623154283971,0.429353514999,"Austin, TX",The Fabulous Thunderbirds,0.0,127.68608,0.0,6,-8.692,1,The Fabulous Thunderbirds,0.270775998946,SOBVEMI12A8C1403BE,148.452,Please Don't Lie To Me,TRAKFKB128F92EFA7F,1996
3024,0.493193932975,0.366628415471,,Hey Colossus,0.0,251.81995,0.0,5,-9.711,1,Project: Death,,SOHDWVO12A8C13E740,104.819,45 Pounds,TRAKFLO128F42775B4,2007
3025,0.560351641028,0.365026437742,,Sonora Carruseles,0.0,220.78649,0.0,8,-11.079,0,Sonora Carruseles Espectacular,0.0,SOINJHA12A8C134C60,60.159,Chela,TRAKFPX128F4235FEF,1999
3026,0.464994319368,0.344721111172,"Lafayette, LA",Eddy Raven,0.0,201.63873,0.0,10,-14.586,1,20 Favorites,,SOQNNUY12A58A7CCEB,105.966,I Know That Car,TRAKFQV128F145C912,0
3027,0.636436672421,0.429097811994,,Finntroll,0.0,125.46567,0.0,1,-5.059,1,Jaktens Tid,0.654734537237,SONUMYT12A8AE47DEE,110.972,Kitteldags,TRAKFSV128F4257C10,2001
3028,0.611788253947,0.336726841409,,Tanto Metro & Devonte,0.0,209.03138,0.0,1,-8.726,1,The Beat Goes On,0.0,SOMSKEY12AC468E52C,87.697,The Story (get It On),TRAKFUN12903D0F74F,0
3029,0.693287838551,0.393274491405,"Kingston, Jamaica",Bounty Killer,0.0,221.70077,0.0,9,-8.043,1,Jamaica's Most Wanted,,SOKOMCI12A8C13D445,142.749,Coppershot,TRAKFWY128F429DA3D,2001
3030,0.772272160928,0.500119335075,"Queensbridge, NY",Mobb Deep featuring Nate Dogg,0.0,195.65669,0.0,6,-3.813,1,Amerikaz Nightmare,0.496175335673,SODTYAJ12A8C137FDC,91.562,Dump,TRAKFYU128F4283EB5,2004
3031,0.515310233231,0.260796778253,,DJ Spinn and DJ Rashad,0.0,209.94567,0.0,6,-13.306,0,Girl Bust Down EP,0.0,SOMOMXN12AB018AB6B,160.04,Like It's Hot,TRAKFZB12903CAE89D,0
3032,0.571402428898,0.384425905885,,Jose Luis Perales,0.0,253.12608,0.0,2,-10.744,0,Lo Mejor De José Luis Perales,,SOMHXPQ12A81C22892,98.679,El Amor,TRAKGAX128F4264182,1979
3033,0.604454946233,0.418774726608,,El Poder del Norte,0.0,223.05914,0.0,0,-10.566,0,Mano A Mano,,SODYZLC12A6D4F7BD3,171.849,Negocio Prohibido,TRAKGCJ128F145D675,0
3034,0.663955260227,0.429272534163,,Tony Matterhorn,0.0,183.53587,0.0,10,-5.953,0,Reggae Gold 2006,0.685398260124,SOJEJNX12A8AE49441,127.493,Dutty Wine,TRAKGDA128F423CBC8,2006
3035,0.806762595659,0.580095045199,"LONG BEACH, California",Story Of The Year,0.0,224.41751,0.0,7,-3.487,0,The Constant [Deluxe Edition],0.628217964579,SOJYPGP12AC960DE2A,143.837,Won Threw Ate,TRAKGDZ12903CE4867,2010
3036,0.378013152139,0.339408486355,,Brazilian Tropical Orchestra,0.0,198.32118,0.0,2,-16.031,1,Plays Caetano_ Gil e Djavan,,SOUTSFS12AB018A18A,135.894,Baby,TRAKGGD12903CCC44A,0
3037,0.484343034726,0.34990619708,,Kisha,0.0,225.38404,0.0,7,-4.799,1,Kisha,,SOJHXCE12A8C139B1E,199.917,Why?,TRAKGGU128F428D83C,1998
3038,0.531913982807,0.43047413787,Serbia,Ana Nikolic,0.0,263.00036,0.0,1,-5.402,0,Ana Nikolic,0.0,SOGYXBI12AB0188309,145.893,Sizofrenija(duet Ana Nikolic&Aca Lukas),TRAKGNA12903CBC07B,0
3039,0.432074796015,0.299392787198,,Tyrone Taylor,0.0,178.15465,0.0,4,-6.536,1,Reggae Max,,SOGVLDM12AB017F0A2,159.728,Happiness Is Loving You,TRAKGOF128F93060F6,0
3040,0.528653456089,0.0,,4 Skins,0.0,170.52689,0.0,7,-9.089,1,Singles And Rarities,,SOTWISY12A8C1431B6,101.962,Bread Or Blood (Single),TRAKGOU128F92F282C,0
3041,0.604820431918,0.383877493634,"Ukiah, CA",Robben Ford,0.0,312.92036,0.0,2,-9.925,0,Tiger Walk,0.599660357626,SOBEZJB12A6D4FBA4A,114.681,The Champ,TRAKGRM128F149DAFB,1997
3042,0.477364752484,0.337507289166,,White Heart,0.0,221.20444,0.0,1,-10.383,1,Whiteheart,0.427446571488,SOAXZLM12A6D4F7A95,125.881,Hold On,TRAKGTS128EF35CBD5,0
3043,0.597879192138,0.404664644718,"Dayton, OH",Zapp,0.0,244.53179,0.0,11,-11.655,0,Zapp V,0.352232225005,SOXBRRT12A6D4FADBE,110.444,Rock Star (LP Version),TRAKGVT128F4222A75,0
3044,0.62289018035,0.388325125056,MX,Ximena Sarinana,0.0,218.04363,0.0,1,-11.689,1,Mediocre [Edicion especial],0.507669472264,SOCLFNX12A8C144A03,169.105,Mediocre (Version original),TRAKGWA128F9321155,0
3045,0.80982809184,0.539644312424,"East Flatbush, Brooklyn, NY",Busta Rhymes,0.0,226.32444,0.0,10,-7.958,0,It Ain't Safe No More,,SOYZFQG12AB0180D6F,146.971,Taste It,TRAKHAU128F42927B4,2002
